2020-06-04 18:20:00 - 15BCA020 Login, IP - ::1
2020-06-04 18:56:27 - 16 Logout, IP - ::1
2020-06-04 18:56:33 - admin Attempting to invalid Login, IP - ::1
2020-06-04 18:56:37 - admin Login, IP - ::1
2020-06-05 14:19:28 - admin Attempting to invalid Login, IP - ::1
2020-06-05 14:19:33 - admin Login, IP - ::1
2020-06-05 21:41:31 - 11 Logout, IP - ::1
2020-06-05 21:41:38 - 15BCA020 Login, IP - ::1
2020-06-07 9:44:18 - 16 Logout, IP - ::1
2020-06-07 9:44:54 - 17BCA22 Login, IP - ::1
2020-06-09 10:52:02 - 13 Logout, IP - ::1
2020-06-09 10:52:11 - admin Login, IP - ::1
2020-06-09 10:52:42 - 11 Logout, IP - ::1
2020-06-09 10:52:49 - 17BCA22 Login, IP - ::1
2020-06-09 11:39:01 - 13 Logout, IP - ::1
2020-06-09 11:39:57 - abh@gmail.com Attempting to invalid Login, IP - ::1
2020-06-09 11:40:08 - 17BCA10 Attempting to invalid Login, IP - ::1
2020-06-09 15:39:26 - 17BCA10 Attempting to invalid Login, IP - ::1
2020-06-09 15:39:38 - 17NCA20 Attempting to invalid Login, IP - ::1
2020-06-09 15:39:59 - 17BCA25 Attempting to invalid Login, IP - ::1
2020-06-09 15:40:27 - 15BCA020 Login, IP - ::1
2020-06-09 15:41:04 - 16 Logout, IP - ::1
2020-06-09 15:41:14 - admin Login, IP - ::1
2020-06-09 15:42:03 - 11 Logout, IP - ::1
2020-06-09 15:42:24 - 15BCA020 Login, IP - ::1
2020-06-09 15:43:50 - 16 Logout, IP - ::1
2020-06-09 15:44:16 - 17BCA022 Attempting to invalid Login, IP - ::1
2020-06-09 15:44:23 - 17BCA22 Login, IP - ::1
2020-06-09 21:27:18 - 17BCA025 Attempting to invalid Login, IP - ::1
2020-06-09 21:27:31 - 17BCA25 Attempting to invalid Login, IP - ::1
2020-06-09 21:27:41 - 17BCA025 Attempting to invalid Login, IP - ::1
2020-06-09 21:27:49 - 17BCA25 Attempting to invalid Login, IP - ::1
2020-06-09 21:27:59 - 17BCA25 Attempting to invalid Login, IP - ::1
2020-06-09 21:30:41 - 15BCA020 Login, IP - ::1
2020-06-10 10:57:49 - 15BCA020 Login, IP - ::1
2020-06-10 17:58:19 - 15BCA020 Login, IP - ::1
2020-06-16 20:46:46 - admin Login, IP - ::1
2020-06-16 20:54:41 - 11 Logout, IP - ::1
2020-12-14 21:35:55 - 17MCA018 Attempting to invalid Login, IP - ::1
2020-12-14 21:36:58 - admin Attempting to invalid Login, IP - ::1
2020-12-14 21:37:11 - admin Attempting to invalid Login, IP - ::1
2020-12-19 13:53:48 - ADMIN Attempting to invalid Login, IP - ::1
2020-12-19 13:53:53 - admin Login, IP - ::1
2020-12-19 14:23:36 - 11 Logout, IP - ::1
2020-12-19 14:23:44 - 17MCA018 Login, IP - ::1
2020-12-19 14:35:54 - 19 Logout, IP - ::1
2020-12-19 14:35:59 - admin Login, IP - ::1
2020-12-21 9:28:07 - 17MCA018 Login, IP - ::1
2020-12-21 10:08:38 - 19 Logout, IP - ::1
2020-12-21 10:08:50 - 17MCA018 Login, IP - ::1
